Longitude, Latitude
47.0533333333,-81.5113333333
47.6886666667,-82.2506666667
47.0696666667,-81.7441666667
46.4435,-82.0506666667
47.1305,-81.2443333333
46.886,-81.3403333333
50.1825,-89.4765
48.7893333333,-79.8711666667
48.9031666667,-81.6355
46.7488333333,-83.0065
45.777,-78.3098333333
45.5075,-78.9831666667
45.9143333333,-79.1428333333
49.3783333333,-93.3521666667
50.2616666667,-95.022
48.9756666667,-89.8666666667
50.2283333333,-92.4268333333
49.4781666667,-87.2506666667
49.0551666667,-86.2663333333
48.9776666667,-85.2775
49.9881666667,-87.4446666667
49.7551666667,-86.4898333333
47.525,-85.142
50.4481666667,-94.02
50.473,-92.63
49.3536666667,-90.66
50.12,-91.1351666667
50.508,-90.733
50.0288333333,-84.475
50.0595,-88.196
50.0958333333,-90.3623333333
49.2573333333,-89.3658333333
50.4391666667,-89.8528333333
50.4946666667,-87.476
48.323,-81.9435
49.9411666667,-87.1533333333
50.4815,-86.4973333333
48.2343333333,-82.024
47.9983333333,-82.5083333333
49.772,-84.9078333333
50.7793333333,-94.7051666667
50.4253333333,-93.5073333333
51.5275,-93.6153333333
51.6188333333,-94.2333333333
50.5221666667,-90.9255
50.9243333333,-89.9775
50.6136666667,-89.2533333333
50.7843333333,-87.4775
50.2168333333,-86.7638333333
52.2973333333,-90.8656666667
51.7671666667,-90.5278333333
49.439,-90.5896666667
47.8725,-82.9075
46.7938333333,-80.0361666667
47.2881666667,-80.4986666667
46.6201666667,-82.6416666667
45.9545,-82.1865
45.0355,-81.275
44.1498333333,-80.7986666667
44.3161666667,-78.627
43.0421666667,-82.2341666667
44.1515,-80.996
44.9371666667,-76.5878333333
44.9046666667,-78.097
45.638,-79.6416666667
45.0253333333,-78.9863333333
45.2305,-79.1781666667
46.0946666667,-75.5423333333
45.6761666667,-75.9248333333
45.71,-77.6165
45.4316666667,-77.2151666667
45.806,-78.1986666667
46.2111666667,-79.8921666667
50.1421666667,-93.1581666667
49.3025,-89.7968333333
46.1826666667,-80.8775
45.0945,-78.1111666667
46.5866666667,-79.664
49.794,-93.1788333333
45.8251666667,-81.8628333333
45.4746666667,-78.5686666667
43.8465,-80.9216666667
44.724,-81.8163333333
45.8193333333,-123.723
45.6055,-123.638333333
45.218,-122.482
45.446,-121.196666667
46.7393333333,-119.729166667
46.0255,-119.497833333
46.5473333333,-117.381833333
46.12,-117.102666667
45.4148333333,-124.243666667
44.7446666667,-122.4335
44.7011666667,-121.2985
44.7943333333,-121.008166667
44.7198333333,-119.829
44.4828333333,-119.608833333
45.3893333333,-118.541
44.3266666667,-124.717333333
44.0963333333,-123.984666667
44.2401666667,-123.373166667
44.0656666667,-122.534833333
43.402,-121.487
43.6063333333,-119.675833333
43.76,-119.528166667
43.854,-118.0285
43.2316666667,-124.945666667
43.434,-124.0
42.5686666667,-123.5495
42.921,-122.0025
43.068,-120.965
43.4825,-120.069166667
43.0055,-119.440333333
43.0301666667,-117.959833333
45.162,-123.486333333
45.4543333333,-123.159
45.4078333333,-117.935333333
44.586,-121.045
45.4298333333,-117.998333333
43.0125,-121.414166667
46.004,-123.513833333
45.7151666667,-122.432166667
46.8623333333,-124.346166667
46.1996666667,-122.010666667
46.6121666667,-120.601666667
45.8048333333,-119.980666667
45.8028333333,-119.082166667
44.7771666667,-122.3045
45.3525,-119.813166667
45.2196666667,-118.509
44.5206666667,-124.072833333
43.7571666667,-123.005666667
44.1023333333,-122.623833333
43.9488333333,-120.243166667
44.1491666667,-120.224333333
43.4743333333,-118.889833333
43.8363333333,-117.397
43.0486666667,-124.653666667
43.2313333333,-123.671833333
42.4635,-122.6785
43.1581666667,-121.993166667
42.0678333333,-119.819166667
42.9365,-118.894833333
43.2413333333,-117.712333333
42.9935,-117.2625
46.3685,-119.6455
44.5368333333,-121.233833333
43.5466666667,-125.0805
43.8833333333,-122.208166667
43.1373333333,-123.403666667
45.2141666667,-120.841166667
42.7575,-121.599833333
46.7316666667,-123.49
45.4393333333,-122.3505
43.869,-119.0965
43.1885,-117.641166667
46.4063333333,-124.459333333
46.0978333333,-122.848666667
45.786,-121.732166667
45.5466666667,-120.4545
46.2215,-120.4135
45.873,-118.3545
46.2401666667,-118.349
45.4766666667,-117.730333333
45.321,-124.8055
45.1246666667,-122.613833333
45.2851666667,-121.54
44.9013333333,-120.4745
45.3481666667,-120.888166667
45.167,-118.256
45.6825,-117.333666667
43.8423333333,-124.563666667
44.0691666667,-123.783166667
44.5158333333,-122.827666667
43.7843333333,-121.2905
43.9611666667,-120.948333333
43.6563333333,-119.488333333
43.4335,-118.741833333
43.7758333333,-117.660166667
43.419,-124.693
43.1205,-123.825666667
43.9538333333,-122.500833333
42.6861666667,-121.584833333
42.8828333333,-120.853166667
43.4276666667,-119.797333333
42.7373333333,-119.6765
43.046,-117.892
45.2738333333,-124.241166667
45.9373333333,-119.06
45.564,-118.205166667
44.3246666667,-124.111
45.8458333333,-123.7335
44.7571666667,-121.901166667
45.391,-120.9995
44.9733333333,-119.731666667
45.2335,-119.269666667
44.1053333333,-118.695666667
44.7526666667,-123.516666667
44.2138333333,-123.064166667
43.6015,-121.820166667
44.1178333333,-120.497833333
44.6288333333,-120.389833333
44.9513333333,-119.534
43.4858333333,-117.563666667
43.0398333333,-124.4655
43.2826666667,-122.692666667
43.6688333333,-121.9855
42.2666666667,-120.5945
43.3191666667,-120.307
42.9178333333,-119.188833333
43.4998333333,-117.396833333
44.3713333333,-124.042
45.4771666667,-122.398333333
45.7773333333,-123.128833333
45.4601666667,-123.949833333
45.0568333333,-122.761333333
46.7276666667,-122.968166667
46.1546666667,-117.542166667
41.9111666667,-80.3676666667
42.4895,-80.5445
41.5536666667,-81.296
41.7771666667,-81.1546666667
41.911,-80.8846666667
42.2763333333,-79.9055
42.3213333333,-79.1391666667
41.796,-80.2496666667
41.8016666667,-79.84
42.2508333333,-79.7865
41.6675,-79.9796666667
41.6516666667,-80.1623333333
41.283,-78.5926666667
42.608,-79.0525
42.2741666667,-78.6881666667
41.9538333333,-79.0235
41.5845,-79.4723333333
42.3193333333,-79.0525
42.1635,-79.2633333333
42.6228333333,-78.4016666667
41.7816666667,-78.137
42.0773333333,-77.6918333333
41.7865,-78.0848333333
42.6326666667,-77.8928333333
41.2773333333,-77.9578333333
41.54,-77.7106666667
41.2945,-77.3146666667
42.4081666667,-78.8513333333
42.1311666667,-77.4266666667
42.4711666667,-77.1455
42.0908333333,-76.4201666667
42.2435,-77.9028333333
42.2003333333,-77.0215
42.37,-77.8721666667
41.3001666667,-77.1581666667
41.5543333333,-76.7498333333
41.2868333333,-75.6746666667
42.1886666667,-76.1173333333
42.1486666667,-75.625
42.6496666667,-76.0575
42.2321666667,-76.113
42.2241666667,-75.8398333333
42.304,-76.0743333333
42.3646666667,-76.4128333333
41.3611666667,-80.3126666667
40.706,-80.9101666667
40.501,-81.1695
40.649,-81.1326666667
41.5965,-80.1681666667
41.6808333333,-79.5993333333
40.4673333333,-79.9958333333
41.2555,-80.3588333333
41.104,-80.4903333333
41.2426666667,-80.1388333333
40.3576666667,-80.0616666667
41.5841666667,-79.5216666667
40.476,-79.5928333333
41.4766666667,-78.8803333333
41.0335,-79.16
41.3545,-78.2658333333
41.1845,-78.9236666667
40.5798333333,-78.988
40.7915,-78.7668333333
40.8943333333,-78.7361666667
40.3696666667,-78.1391666667
40.9993333333,-78.2563333333
41.5503333333,-78.033
40.4918333333,-78.2965
41.505,-77.7805
41.0393333333,-77.8253333333
41.1901666667,-78.5351666667
40.6686666667,-78.1981666667
41.2176666667,-77.4676666667
40.7943333333,-77.1656666667
40.5131666667,-76.9845
41.1706666667,-77.1496666667
40.916,-76.9606666667
40.633,-77.1008333333
41.4335,-77.382
40.5651666667,-76.6343333333
40.5066666667,-75.7366666667
40.9466666667,-76.3516666667
41.7283333333,-76.8943333333
40.433,-76.0798333333
41.0391666667,-76.7643333333
40.8496666667,-76.072
41.4628333333,-76.5376666667
40.0296666667,-80.6956666667
40.5741666667,-80.1318333333
40.5988333333,-79.5753333333
40.1935,-79.2788333333
40.2123333333,-78.3488333333
40.0741666667,-77.3541666667
40.643,-78.2216666667
40.2608333333,-76.522
40.125,-77.7525
40.0708333333,-76.2493333333
40.1991666667,-76.279
41.892,-80.7328333333
42.055,-79.7801666667
41.734,-77.3815
41.6528333333,-77.7856666667
41.6738333333,-76.9656666667
40.9431666667,-80.1966666667
41.1923333333,-79.7233333333
40.5428333333,-80.01
41.3143333333,-78.0755
41.1578333333,-77.2335
41.0296666667,-76.5423333333
40.5163333333,-76.4286666667
40.825,-76.7356666667
41.1818333333,-75.9595
41.5396666667,-76.4953333333
40.2906666667,-80.0693333333
40.2351666667,-78.4353333333
40.2723333333,-77.3846666667
40.718,-77.7263333333
40.3208333333,-76.9566666667
40.3916666667,-77.179
39.7961666667,-76.2196666667
40.4965,-77.0393333333
41.8188333333,-76.4291666667
41.9026666667,-76.5701666667
41.6575,-75.7428333333
41.3166666667,-78.57
41.0118333333,-78.1903333333
40.8416666667,-78.1023333333
42.2326666667,-76.6483333333
47.3631666667,-64.2295
46.9713333333,-62.3855
46.7131666667,-64.1791666667
46.3831666667,-63.3383333333
45.8038333333,-77.0015
46.2466666667,-75.816
46.5341666667,-76.715
45.2806666667,-73.9288333333
46.554,-73.5113333333
46.3833333333,-75.0176666667
46.2508333333,-74.4945
46.6611666667,-72.9161666667
45.9796666667,-73.0716666667
45.9863333333,-71.9111666667
45.6845,-72.6125
47.0728333333,-76.6715
47.6293333333,-75.8793333333
46.4906666667,-75.9156666667
47.4121666667,-74.6435
47.5753333333,-74.7361666667
47.314,-74.2923333333
46.9588333333,-74.7895
46.2013333333,-73.023
46.9528333333,-72.9341666667
46.9321666667,-72.1353333333
46.8325,-71.4706666667
46.7085,-71.808
46.3863333333,-71.1085
48.0915,-79.7423333333
47.8638333333,-78.5686666667
47.2843333333,-77.9456666667
47.9838333333,-77.4275
47.9473333333,-76.9688333333
46.7898333333,-79.2855
48.6755,-78.0128333333
47.9703333333,-76.7386666667
47.8981666667,-75.1341666667
47.2763333333,-73.6918333333
48.8008333333,-72.5696666667
48.4663333333,-72.2576666667
47.3988333333,-71.9675
48.1355,-71.0016666667
47.591,-70.5831666667
48.1138333333,-69.4473333333
47.9945,-69.7931666667
48.3883333333,-79.395
48.2333333333,-79.5378333333
48.8096666667,-78.6285
49.0235,-77.8458333333
48.772,-78.2953333333
49.09,-77.1033333333
48.7261666667,-75.6455
49.3328333333,-74.5085
48.264,-74.2105
49.2831666667,-72.6155
48.6925,-73.7916666667
49.7811666667,-72.2228333333
48.1318333333,-72.5836666667
49.049,-70.9951666667
49.3623333333,-71.4686666667
49.09,-68.3208333333
48.6026666667,-69.4186666667
49.605,-67.9546666667
49.8465,-68.0991666667
49.255,-66.5915
48.4363333333,-66.8911666667
49.2835,-65.4701666667
49.289,-65.6578333333
49.1613333333,-64.7261666667
49.7108333333,-65.743
49.0703333333,-68.3196666667
48.2255,-62.8621666667
50.7138333333,-79.4345
50.4601666667,-78.761
50.5121666667,-76.8953333333
49.8753333333,-76.5373333333
50.1225,-75.0845
49.992,-73.7621666667
49.8796666667,-72.7856666667
50.122,-72.5448333333
49.9438333333,-71.5253333333
48.5318333333,-69.7003333333
48.8443333333,-70.2861666667
49.9478333333,-68.508
49.442,-68.2283333333
51.2238333333,-65.0415
50.319,-64.0436666667
46.1568333333,-71.0711666667
54.7058333333,-73.6383333333
53.0718333333,-77.8738333333
52.491,-77.6523333333
46.0741666667,-73.331
46.3635,-72.4286666667
45.7671666667,-71.8721666667
47.3263333333,-77.1326666667
46.8471666667,-75.4836666667
46.4061666667,-74.7985
46.861,-75.0893333333
46.925,-73.83
46.7686666667,-73.2603333333
47.6023333333,-71.2238333333
47.1076666667,-80.1293333333
46.8685,-78.2171666667
46.9731666667,-77.7136666667
48.431,-78.4205
47.996,-77.5541666667
48.0025,-79.0161666667
47.5606666667,-76.1326666667
47.612,-76.2985
48.1971666667,-74.0111666667
48.1496666667,-72.9986666667
47.3415,-71.4813333333
47.701,-71.8238333333
47.9033333333,-71.0871666667
47.4623333333,-70.8055
48.7213333333,-79.6793333333
49.1918333333,-79.6671666667
49.4885,-78.5581666667
49.3226666667,-73.3235
48.8446666667,-72.4973333333
49.1001666667,-70.5508333333
49.347,-69.3311666667
48.951,-67.3841666667
49.653,-67.9275
48.7318333333,-66.9413333333
49.2908333333,-67.3626666667
49.1973333333,-64.9341666667
48.2761666667,-66.6831666667
50.1831666667,-65.3446666667
48.7671666667,-70.6611666667
50.2135,-70.2863333333
50.5161666667,-68.0891666667
50.824,-67.4503333333
51.0511666667,-66.2196666667
45.8168333333,-71.1286666667
46.0398333333,-77.644
47.0381666667,-77.1921666667
46.5273333333,-72.2913333333
48.1301666667,-69.623
47.0948333333,-78.8471666667
47.4541666667,-78.1025
48.1648333333,-73.2708333333
48.0131666667,-72.0586666667
47.2791666667,-71.3893333333
48.209,-71.3131666667
47.9618333333,-69.06
48.6465,-64.9803333333
49.6,-66.2618333333
50.833,-65.5866666667
46.2476666667,-76.1963333333
46.374,-74.4381666667
46.1018333333,-75.176
45.9573333333,-72.5245
46.4546666667,-72.4845
46.7235,-76.3955
47.2541666667,-74.6711666667
46.7706666667,-73.84
47.5081666667,-73.31
47.1125,-72.3405
46.9421666667,-70.1213333333
48.3705,-73.2398333333
47.9596666667,-71.6256666667
47.8908333333,-70.664
48.2131666667,-69.8883333333
48.985,-79.6221666667
49.2831666667,-79.0935
49.0571666667,-78.2435
48.4956666667,-65.5538333333
46.0073333333,-71.316
47.8205,-73.3548333333
48.408,-71.3981666667
47.6186666667,-70.7758333333
49.2851666667,-65.3115
48.461,-66.4073333333
47.6511666667,-71.173
45.811,-72.384
49.3851666667,-66.0901666667
48.459,-70.4611666667
42.4153333333,-71.8235
41.8905,-71.5486666667
42.2675,-72.6481666667
42.7718333333,-72.5575
42.822,-72.0081666667
42.55,-72.4108333333
42.1443333333,-71.7013333333
49.4471666667,-102.497166667
50.2423333333,-103.211666667
50.353,-103.7235
49.8783333333,-105.530666667
50.6926666667,-106.712166667
50.2305,-106.375
50.2626666667,-108.7025
50.8998333333,-109.858833333
51.0605,-102.338666667
50.7653333333,-102.259
50.5256666667,-103.168333333
51.2373333333,-105.052833333
50.6666666667,-105.5295
50.6948333333,-106.985833333
50.1488333333,-107.818666667
51.109,-108.387166667
52.1445,-101.855166667
51.5268333333,-103.051833333
51.3988333333,-104.101333333
52.6305,-105.447333333
51.1536666667,-106.065666667
51.6918333333,-106.121333333
52.3428333333,-107.745833333
51.4841666667,-108.312
52.6545,-109.612833333
53.2738333333,-103.291166667
53.002,-103.885666667
52.9761666667,-104.958166667
53.1778333333,-106.575166667
53.5461666667,-107.7135
52.6263333333,-108.121
52.4595,-108.973666667
53.3325,-110.139666667
54.3308333333,-102.1045
53.6268333333,-103.340333333
54.3385,-104.601833333
53.772,-106.268333333
54.5218333333,-107.338666667
54.0458333333,-107.999666667
53.8713333333,-108.8005
54.0095,-109.1335
55.1853333333,-105.826166667
55.6606666667,-105.634166667
55.0888333333,-107.407666667
54.6058333333,-109.193
50.9081666667,-103.351833333
50.7995,-103.937333333
50.227,-104.986166667
50.447,-106.124
50.9618333333,-107.245333333
49.9605,-107.253333333
49.8393333333,-108.9165
50.1281666667,-110.220333333
51.0888333333,-103.001666667
50.757,-104.467833333
50.8291666667,-105.176666667
50.335,-105.9285
50.5278333333,-106.749666667
50.7576666667,-107.523833333
50.37,-109.5525
51.3396666667,-110.361333333
51.8488333333,-103.5125
51.4915,-104.128666667
51.6825,-104.418333333
51.8663333333,-106.438
51.8571666667,-107.497166667
51.5286666667,-108.128833333
52.0896666667,-109.133
52.101,-110.273333333
52.5781666667,-103.192166667
53.0936666667,-104.177833333
53.3515,-104.944
53.8913333333,-105.686666667
52.6401666667,-107.041333333
53.0318333333,-107.220333333
52.3541666667,-109.263833333
53.5555,-110.4235
54.101,-103.693333333
54.666,-104.207
54.3885,-105.152666667
54.1135,-105.988166667
53.9876666667,-106.9035
53.6603333333,-108.107166667
53.3021666667,-109.751833333
54.4895,-109.845166667
49.7328333333,-104.845333333
50.7931666667,-110.2035
51.3555,-102.517
51.6143333333,-102.981
51.1906666667,-108.613166667
51.176,-103.5105
52.2043333333,-104.747
51.9265,-109.872
52.2923333333,-104.055166667
53.1963333333,-105.0495
53.5675,-104.557
54.3645,-110.0665
32.9621666667,-80.2435
33.7108333333,-80.022
32.7811666667,-81.3278333333
34.5125,-79.6148333333
33.9823333333,-80.9205
34.7136666667,-80.7906666667
34.2773333333,-80.075
34.0995,-82.5023333333
33.9841666667,-81.8916666667
35.0401666667,-80.1998333333
35.1193333333,-80.907
35.043,-81.037
33.1041666667,-80.8846666667
34.9191666667,-81.7555
34.8616666667,-81.7113333333
35.1736666667,-83.5061666667
35.5863333333,-82.5396666667
34.7828333333,-83.6246666667
35.189,-82.5895
36.0145,-83.0405
34.2611666667,-83.221
34.6983333333,-78.9755
35.434,-81.9208333333
34.7171666667,-82.5808333333
34.9623333333,-82.393
35.2413333333,-80.7535
35.5631666667,-80.0786666667
33.2291666667,-81.6878333333
33.9245,-81.1156666667
34.0271666667,-80.1678333333
33.7193333333,-81.0373333333
33.0388333333,-81.3965
33.4723333333,-80.7118333333
35.4486666667,-81.3205
34.3905,-81.8698333333
34.7355,-83.6031666667
35.6593333333,-82.4126666667
35.6973333333,-82.5406666667
34.6815,-79.1961666667
35.3521666667,-83.98
35.073,-81.0903333333
32.9231666667,-80.4126666667
43.4608333333,-96.8875
44.0256666667,-98.6735
44.1068333333,-98.1155
44.7525,-98.6943333333
43.2365,-99.636
44.6651666667,-100.116333333
43.9413333333,-100.120666667
43.3668333333,-101.358333333
44.5356666667,-102.770666667
44.8506666667,-96.9961666667
45.587,-98.7256666667
44.5161666667,-97.8458333333
44.5863333333,-98.8363333333
44.0626666667,-99.3668333333
44.9471666667,-99.3683333333
44.8323333333,-99.906
46.0741666667,-96.9075
46.4331666667,-97.5463333333
45.7898333333,-98.1901666667
46.1681666667,-99.0091666667
45.3676666667,-98.6275
46.0105,-99.9981666667
45.886,-99.352
45.2241666667,-101.490166667
45.4685,-101.1645
44.7556666667,-102.565666667
45.0128333333,-104.1555
44.6696666667,-103.797333333
44.81,-104.052833333
44.2856666667,-102.081666667
45.3911666667,-104.212333333
44.6935,-102.679
44.7961666667,-101.183666667
45.6138333333,-101.000666667
45.9661666667,-103.421166667
45.8125,-103.092
45.8863333333,-103.114833333
45.3671666667,-101.492333333
45.8596666667,-102.275333333
44.6941666667,-103.208
45.1143333333,-101.784833333
43.5713333333,-104.159
44.844,-102.577
43.5783333333,-101.514333333
43.9793333333,-101.286
44.2503333333,-104.181
44.7173333333,-104.548
45.1491666667,-104.087666667
44.4871666667,-103.747333333
44.4165,-104.592166667
45.7521666667,-98.5276666667
44.9481666667,-104.486333333
43.7555,-103.211
43.4895,-104.8575
44.1481666667,-104.507
43.9685,-104.412666667
44.2088333333,-104.685
44.0678333333,-103.802333333
44.7296666667,-104.3745
43.8085,-103.783166667
43.738,-104.077333333
43.953,-102.466666667
44.3691666667,-103.407833333
43.9343333333,-104.156666667
36.8968333333,-89.6241666667
36.647,-89.8956666667
35.5188333333,-89.85
36.1148333333,-89.8493333333
36.2958333333,-89.8473333333
36.2901666667,-90.0801666667
37.121,-88.6496666667
36.2258333333,-88.8958333333
36.1483333333,-89.3993333333
35.8818333333,-88.8216666667
36.2535,-89.1006666667
36.501,-89.6855
36.8678333333,-87.2648333333
37.0545,-88.2908333333
35.5536666667,-88.674
35.8938333333,-87.813
36.302,-87.5911666667
35.6911666667,-87.8441666667
37.2961666667,-87.0463333333
36.6231666667,-87.5406666667
35.388,-87.6145
36.3911666667,-87.4231666667
36.5608333333,-86.2968333333
35.7233333333,-86.5301666667
36.797,-86.1171666667
36.7145,-85.876
36.3568333333,-86.5565
35.8023333333,-86.0136666667
36.0518333333,-86.3573333333
35.8645,-85.4243333333
36.9998333333,-84.706
36.9483333333,-84.8916666667
36.023,-84.6611666667
36.2946666667,-84.5778333333
35.6833333333,-85.2383333333
35.6666666667,-85.7566666667
36.7251666667,-83.9361666667
36.3531666667,-83.599
35.813,-84.4615
36.1553333333,-84.5605
36.9123333333,-83.494
37.1761666667,-82.682
35.1863333333,-85.8291666667
35.9698333333,-86.006
36.0158333333,-84.6826666667
36.708,-84.5643333333
35.2543333333,-85.0115
36.0345,-84.8038333333
35.7348333333,-85.213
35.8391666667,-83.6786666667
36.5306666667,-83.9385
26.5365,-97.5468333333
26.9048333333,-98.0958333333
27.0858333333,-98.8178333333
27.2681666667,-99.9615
27.5516666667,-98.1995
28.2426666667,-97.9745
27.1521666667,-99.1406666667
27.5475,-99.3555
28.1281666667,-99.8606666667
27.6401666667,-99.428
29.6956666667,-95.6923333333
28.9675,-97.3338333333
28.7653333333,-97.0738333333
29.5936666667,-98.1408333333
29.6936666667,-98.1443333333
28.4936666667,-98.3756666667
29.159,-98.9275
28.8968333333,-100.503833333
29.9645,-99.9456666667
29.8233333333,-94.3983333333
30.1985,-94.7465
29.2258333333,-95.524
29.8691666667,-96.2435
29.1423333333,-97.5863333333
30.1683333333,-96.8675
30.3531666667,-97.404
30.2468333333,-97.974
30.5886666667,-99.1396666667
29.641,-98.5783333333
30.1166666667,-99.2315
29.6595,-99.8371666667
31.2095,-94.2701666667
30.7773333333,-95.2141666667
31.3148333333,-96.276
31.1358333333,-96.1833333333
30.9886666667,-97.404
31.4778333333,-96.2365
31.4161666667,-98.1425
31.3266666667,-98.5111666667
30.5805,-98.5543333333
31.17,-98.952
30.8765,-99.7956666667
31.1036666667,-100.1
31.3545,-94.8546666667
32.2508333333,-95.233
32.5741666667,-95.8941666667
31.8125,-96.6755
31.7645,-96.6565
32.0476666667,-97.3841666667
31.7501666667,-98.0645
31.273,-98.3406666667
31.9626666667,-98.919
31.7238333333,-98.5041666667
32.031,-99.6366666667
31.8795,-100.149666667
32.8651666667,-94.7503333333
32.7221666667,-95.148
32.4933333333,-95.8116666667
33.1766666667,-96.1145
33.256,-96.3858333333
33.0423333333,-97.5575
32.3395,-98.2651666667
33.5988333333,-98.5021666667
32.2386666667,-98.7061666667
33.486,-99.2715
33.0176666667,-99.3901666667
33.1818333333,-99.4395
34.0931666667,-94.963
34.2498333333,-94.5911666667
33.6835,-96.1161666667
33.891,-95.898
34.5283333333,-96.9568333333
34.3575,-96.748
33.9311666667,-97.5606666667
34.0093333333,-98.1585
33.3826666667,-99.3678333333
34.708,-99.0866666667
34.1618333333,-99.4913333333
33.7696666667,-100.159166667
29.2838333333,-100.248833333
30.7393333333,-101.6145
29.8756666667,-103.188166667
30.5225,-103.410333333
29.9858333333,-104.7865
31.4128333333,-101.637833333
31.493,-102.271333333
30.7168333333,-103.015166667
30.4363333333,-103.806166667
31.2171666667,-104.9165
32.233,-105.138666667
32.0315,-105.681833333
33.3548333333,-102.177
32.9011666667,-101.9945
33.7208333333,-103.0385
35.6896666667,-101.073
34.4935,-100.218333333
35.1086666667,-102.492333333
27.1076666667,-97.924
32.012,-106.4495
35.8868333333,-102.775666667
35.5578333333,-102.076333333
37.3128333333,-103.204166667
36.428,-101.1965
36.7245,-100.667166667
36.5473333333,-101.5
34.8318333333,-101.706
34.3105,-100.547333333
32.9723333333,-103.244166667
33.8513333333,-101.416833333
31.897,-103.809166667
31.8615,-103.013
31.0233333333,-102.292
31.1981666667,-101.711333333
29.9488333333,-100.510333333
27.426,-98.9305
30.8476666667,-97.0078333333
31.12,-96.5806666667
31.258,-98.0311666667
30.2421666667,-98.2536666667
32.5378333333,-96.571
33.6488333333,-100.104833333
30.601,-104.942
31.8906666667,-105.169833333
27.2816666667,-99.7726666667
32.3796666667,-103.469333333
29.2006666667,-97.6585
30.9,-97.0396666667
31.0926666667,-98.6853333333
34.24,-97.0021666667
27.0555,-98.1665
27.8646666667,-98.4576666667
27.6781666667,-98.6641666667
28.0325,-99.7495
28.8723333333,-95.8898333333
29.335,-96.6543333333
28.0496666667,-97.4451666667
29.4088333333,-98.8148333333
29.5643333333,-99.6683333333
28.8625,-100.387833333
30.7956666667,-94.717
29.864,-96.1651666667
29.8811666667,-96.2453333333
29.5675,-97.1768333333
30.0103333333,-99.0131666667
30.6283333333,-100.476
30.3375,-100.4335
30.3365,-102.525
30.0595,-104.146166667
29.6758333333,-105.305666667
31.5311666667,-94.6028333333
31.5028333333,-96.1491666667
30.2818333333,-96.9938333333
30.4858333333,-98.4993333333
31.06,-99.2771666667
30.7031666667,-100.403833333
30.6895,-100.5935
30.2131666667,-102.241166667
30.8686666667,-103.3135
31.086,-103.956666667
31.4406666667,-104.573333333
31.9253333333,-105.6955
31.7463333333,-94.1346666667
32.0978333333,-94.5343333333
32.4438333333,-95.4221666667
32.2825,-97.0916666667
31.8998333333,-97.8761666667
31.832,-99.3191666667
32.1661666667,-100.1895
31.685,-100.576333333
32.3605,-102.1365
31.7655,-102.855166667
31.9651666667,-104.559666667
31.8761666667,-105.4635
32.0508333333,-106.161666667
32.4616666667,-107.542166667
31.3921666667,-94.7128333333
32.7861666667,-94.616
32.7493333333,-95.8718333333
33.4735,-96.0678333333
32.8345,-98.2643333333
32.7893333333,-98.4996666667
32.85,-99.8606666667
33.015,-100.7605
32.8585,-102.615666667
32.7873333333,-102.409166667
33.5145,-94.1625
34.0813333333,-96.5503333333
33.4636666667,-97.0951666667
34.0681666667,-98.1826666667
34.2493333333,-99.672
34.2536666667,-99.34
33.834,-101.0365
34.845,-101.684833333
33.3146666667,-103.0575
34.1746666667,-98.3381666667
34.6918333333,-100.79
35.1103333333,-101.626166667
34.6296666667,-101.791166667
35.1661666667,-102.9675
35.5396666667,-101.9505
36.0755,-101.326333333
36.1436666667,-102.862166667
37.1811666667,-101.692666667
36.5641666667,-101.686333333
36.3988333333,-102.394333333
30.2325,-103.645666667
27.4555,-98.5641666667
28.06,-99.4033333333
32.533,-99.5605
29.6613333333,-103.718333333
26.5968333333,-97.624
41.8115,-113.8835
41.5691666667,-113.297333333
42.6406666667,-112.129333333
40.8423333333,-114.139333333
41.3496666667,-113.273
40.3678333333,-111.534
40.619,-111.2
41.1848333333,-110.324333333
39.1858333333,-114.082666667
39.9748333333,-113.2065
40.849,-112.899833333
40.3243333333,-111.517666667
40.7656666667,-110.280166667
39.3245,-113.1965
38.3501666667,-112.952
38.9508333333,-111.454
38.4508333333,-111.234166667
38.7353333333,-109.515666667
38.2061666667,-114.128833333
38.1875,-113.889
38.622,-111.790333333
38.8413333333,-110.831166667
37.9545,-109.622833333
42.9331666667,-114.3935
41.8308333333,-114.467166667
40.5125,-111.919333333
41.9078333333,-112.907833333
41.853,-111.637333333
40.3618333333,-113.885
40.6641666667,-112.455
40.424,-111.446666667
41.5236666667,-111.612833333
40.6591666667,-109.669833333
40.2155,-114.1335
40.3423333333,-113.3195
40.0266666667,-110.829333333
39.9446666667,-110.009833333
39.7305,-114.243333333
38.6133333333,-112.396333333
38.6535,-111.527333333
38.849,-110.705666667
39.5716666667,-109.870166667
38.4531666667,-114.34
37.4721666667,-113.469166667
38.0388333333,-112.081
38.331,-111.631833333
38.3841666667,-110.243833333
41.7925,-113.212333333
42.0416666667,-112.223833333
41.8843333333,-111.493
40.0881666667,-113.1595
41.1325,-111.888833333
41.2878333333,-111.691
41.5176666667,-109.313833333
40.8016666667,-113.526166667
40.0323333333,-113.191833333
39.5463333333,-112.2685
39.5968333333,-111.216666667
39.889,-110.289666667
39.244,-114.602333333
39.0926666667,-112.497666667
39.1965,-112.254166667
39.0666666667,-111.295
39.3056666667,-109.433666667
37.1843333333,-114.0245
38.0065,-112.9975
37.1548333333,-113.938166667
37.7645,-111.319
38.273,-109.274166667
